,Taxon,Branch Type,l1,l2,l1/l2,Topology
1980,Hyloph naevus LSU106776,terminal,1.599113,2.086816,0.766293243,CAML
1981,  ,internal,0.512872,1.248139,0.410909362,CAML
1982,Hyloph naevus LSU55298,terminal,2.111984,3.334956,0.633286916,CAML
1983,  ,internal,1.893778,0.564174,3.356726825,CAML
1984,Hyloph naeide L2230,terminal,4.005763,3.899129,1.027348159,CAML
1985,  ,internal,0.115312,0.546174,0.211126857,CAML
1986,Hyloph puntul MPEG3422,terminal,1.143825,0.701791,1.629865587,CAML
1987,Hyloph puntul LSU18327,terminal,1.143825,0.701791,1.629865587,CAML
1988,  ,internal,2.977249,3.743513,0.795308845,CAML
1989,  ,internal,1.563486,1.04673,1.493686051,CAML
1990,Hypmoi maccau LSU12660,terminal,2.278279,2.888473,0.788748588,CAML
1991,Hypmoi melpog SKU89774,terminal,2.278279,2.888473,0.788748588,CAML
1992,  ,internal,3.406282,2.603561,1.308316571,CAML
1993,  ,internal,1.812117,2.357612,0.76862393,CAML
1994,Myrder squosa MZUSP81159,terminal,0.356386,2.398252,0.148602399,CAML
1995,Myrder loric MZUSP85430,terminal,0.356386,2.398252,0.148602399,CAML
1996,  ,internal,3.559843,1.545952,2.302686629,CAML
1997,Myrder rufuda LGE1527,terminal,3.916229,3.944204,0.992907314,CAML
1998,  ,internal,1.043866,0.372939,2.799026114,CAML
1999,Myrder fernea L55285,terminal,4.960095,4.317142,1.148930241,CAML
2000,  ,internal,2.536583,3.532504,0.718069392,CAML
2001,  ,internal,0.16723,0.668558,0.250135366,CAML
2002,  ,internal,0.709851,0.501183,1.416350914,CAML
2003,Sipia laecta L72189,terminal,1.245135,2.394542,0.519988791,CAML
2004,Sipia nigcau LSU11775,terminal,1.245135,2.394542,0.519988791,CAML
2005,  ,internal,0.256464,0.269968,0.949979257,CAML
2006,Sipia palata H8455,terminal,1.501599,2.66451,0.5635554,CAML
2007,  ,internal,2.619825,1.283569,2.041047267,CAML
2008,Sipia berle LSU29981,terminal,1.548444,0.239993,6.452038184,CAML
2009,Sipia berle LSU12026,terminal,1.548444,0.239993,6.452038184,CAML
2010,  ,internal,2.57298,3.708085,0.69388377,CAML
2011,  ,internal,1.202703,1.027242,1.170807852,CAML
2012,Amporn gricep L66366,terminal,5.324127,4.97532,1.07010745,CAML
2013,  ,internal,1.96648,1.516868,1.296408125,CAML
2014,Polioc exsul L72003,terminal,2.030451,0.473512,4.288066617,CAML
2015,Polioc exsul L41655,terminal,2.030451,0.473512,4.288066617,CAML
2016,  ,internal,5.260156,6.018676,0.873972282,CAML
2017,  ,internal,1.083152,2.527199,0.428597827,CAML
2018,  ,internal,0.538333,0.828384,0.649859244,CAML
2019,Hypmis rononi MZUSP80610,terminal,0.099867,1.121428,0.089053421,CAML
2020,Hypmis ochgyn LSU15122,terminal,0.099867,1.121428,0.089053421,CAML
2021,  ,internal,0.262418,0.320183,0.819587548,CAML
2022,Hypmis peruvi LSU74189,terminal,0.362285,1.441612,0.251305483,CAML
2023,  ,internal,1.161587,0.144932,8.014703447,CAML
2024,Hypmis cant L55201,terminal,1.523872,1.586543,0.960498392,CAML
2025,  ,internal,1.209492,0.096269,12.56367055,CAML
2026,Hypmis flaves MZU93840,terminal,2.733364,1.682812,1.62428364,CAML
2027,  ,internal,0.110784,0.40249,0.27524659,CAML
2028,Hypmis subava LSU1999,terminal,2.844149,2.085302,1.363902687,CAML
2029,  ,internal,1.241255,2.330363,0.532644485,CAML
2030,Hypmis hypxan MZUSP92826,terminal,0.057736,0.862569,0.066934935,CAML
2031,Hypmis hypxan LSU35402,terminal,0.057736,0.862569,0.066934935,CAML
2032,  ,internal,0.82846,0.522538,1.585454072,CAML
2033,Hypmis hypxan MZUSP92436,terminal,0.886197,1.385106,0.639804463,CAML
2034,  ,internal,0.458822,0.682894,0.671878798,CAML
2035,Hypmis hypxan LSU42673,terminal,0.346246,1.311218,0.264064404,CAML
2036,Hypmis hypxan LSU7074,terminal,0.346246,1.311218,0.264064404,CAML
2037,  ,internal,0.390491,0.418015,0.934155473,CAML
2038,Hypmis hypxan LSU10573,terminal,0.736737,1.729233,0.426048427,CAML
2039,  ,internal,0.608282,0.338768,1.79557101,CAML
2040,  ,internal,2.740385,2.347665,1.167281107,CAML
2041,  ,internal,0.737462,1.15063,0.640920192,CAML
2042,Dryphi hellm IAvH994,terminal,0.708869,0.944173,0.75078296,CAML
2043,Dryphi cauata IAvH7494,terminal,0.708869,0.944173,0.75078296,CAML
2044,  ,internal,0.157787,0.338787,0.465741011,CAML
2045,Dryphi strcep H2145,terminal,0.866656,1.28296,0.675512876,CAML
2046,  ,internal,0.168507,0.487356,0.345757516,CAML
2047,Dryphi klage IAvHAMC1045,terminal,1.035163,1.770316,0.58473346,CAML
2048,  ,internal,0.919587,0.906209,1.014762599,CAML
2049,Dryphi devil LSU9683,terminal,0.583197,0.647136,0.901196966,CAML
2050,Dryphi devil MPEG69273,terminal,0.583197,0.647136,0.901196966,CAML
2051,  ,internal,1.371552,2.029389,0.675844799,CAML
2052,  ,internal,1.373857,1.355175,1.013785673,CAML
2053,Dryphi fernea L37217,terminal,2.835768,2.999644,0.945368184,CAML
2054,Dryphi rublis FMNH432966,terminal,2.835768,2.999644,0.945368184,CAML
2055,  ,internal,0.492839,1.032056,0.477531258,CAML
2056,  ,internal,0.066837,0.316299,0.211309552,CAML
2057,Dryphi malur LSU25950,terminal,3.395444,4.347998,0.780921242,CAML
2058,  ,internal,0.062472,0.183155,0.341088149,CAML
2059,Dryphi ochpyg LSU37221,terminal,1.136664,2.928556,0.388131216,CAML
2060,Dryphi genei FMNH432972,terminal,1.136664,2.928556,0.388131216,CAML
2061,  ,internal,2.321253,1.602596,1.448433042,CAML
2062,  ,internal,1.36495,1.035143,1.318610086,CAML
2063,  ,internal,0.200051,0.327165,0.611468219,CAML
2064,Dryphi squata L37222,terminal,5.022917,5.89346,0.852286602,CAML
2065,  ,internal,1.031919,0.187983,5.489427235,CAML
2066,Sciaph casnea LSU42168,terminal,1.317211,2.016981,0.653060688,CAML
2067,Sciaph hemmel L74134,terminal,1.317211,2.016981,0.653060688,CAML
2068,  ,internal,4.737626,4.064461,1.165622207,CAML
2069,  ,internal,0.070911,0.296144,0.239447701,CAML
2070,Cercides tyrina L2273,terminal,0.440737,2.513874,0.175321834,CAML
2071,Cercides pareri IAvHBT4784,terminal,0.440737,2.513874,0.175321834,CAML
2072,  ,internal,1.125686,0.312703,3.599856733,CAML
2073,Cercmac serva LSU74180,terminal,1.566423,2.826577,0.55417666,CAML
2074,  ,internal,0.929226,0.153884,6.038483533,CAML
2075,Cercides laeta MPEGBAR026,terminal,2.495649,2.980461,0.837336573,CAML
2076,  ,internal,0.33339,0.451095,0.739068267,CAML
2077,Cercides nigcen LSUMZ1764,terminal,0.303279,1.550978,0.195540491,CAML
2078,Cercides nigcen YPM137453,terminal,0.303279,1.550978,0.195540491,CAML
2079,  ,internal,2.52576,1.880577,1.343077151,CAML
2080,  ,internal,3.296708,2.946031,1.11903371,CAML
2081,  ,internal,0.9915,0.26491,3.742780567,CAML
2082,Cercmac carbo MZUML1344,terminal,0.405393,0.80998,0.500497543,CAML
2083,Cercmac nigcan LSU2277,terminal,0.405393,0.80998,0.500497543,CAML
2084,  ,internal,0.183454,0.303659,0.604144781,CAML
2085,Cercmac ferdi MZUSP81148,terminal,0.588847,1.113639,0.52875932,CAML
2086,  ,internal,1.209465,1.507622,0.802233584,CAML
2087,Cercmac melria LSU68306,terminal,1.798312,2.621261,0.686048432,CAML
2088,  ,internal,0.842757,0.917476,0.918560268,CAML
2089,Cercmac cincen LSU7042,terminal,2.641068,3.538737,0.746330682,CAML
2090,  ,internal,1.400779,0.188384,7.435764184,CAML
2091,Cercmac bralia SP94899,terminal,4.041847,3.727122,1.084441829,CAML
2092,  ,internal,0.105733,0.287747,0.367451268,CAML
2093,Cercmac manu LSU9096,terminal,4.14758,4.014869,1.033054877,CAML
2094,  ,internal,2.969668,2.627627,1.130171063,CAML
2095,  ,internal,1.584188,2.586637,0.612450839,CAML
2096,Rhegma hoffm LSU36786,terminal,0.682143,0.486336,1.402616709,CAML
2097,Rhegma berle MZU86757,terminal,0.682143,0.486336,1.402616709,CAML
2098,  ,internal,0.209349,0.268586,0.779448668,CAML
2099,Rhegma gymno L35336,terminal,0.891492,0.754922,1.180906107,CAML
2100,  ,internal,0.250652,0.528777,0.47402213,CAML
2101,Rhegma melsti LSU4248,terminal,1.142144,1.283699,0.889728823,CAML
2102,  ,internal,0.175501,0.175576,0.999572835,CAML
2103,Rhegma criata MPEGSGC613,terminal,1.317645,1.459275,0.902944956,CAML
2104,  ,internal,1.109455,0.991497,1.118969598,CAML
2105,Gymnop leuca LSU4290,terminal,0.908079,0.755853,1.201396303,CAML
2106,Gymnop bicol LSU2096,terminal,0.908079,0.755853,1.201396303,CAML
2107,  ,internal,1.462067,0.400836,3.647544133,CAML
2108,Gymnop rufula L55363,terminal,2.370147,1.156689,2.049078879,CAML
2109,  ,internal,0.056954,1.294083,0.044011087,CAML
2110,  ,internal,0.055256,0.351209,0.15733082,CAML
2111,Oneill salvi LSU35718,terminal,0.046391,1.850569,0.025068506,CAML
2112,Oneill lunul L42895,terminal,0.046391,1.850569,0.025068506,CAML
2113,  ,internal,2.435965,0.951413,2.560365477,CAML
2114,  ,internal,1.831769,2.812423,0.651313476,CAML
2115,Phlego nigromac L2813,terminal,1.594261,2.693244,0.591948223,CAML
2116,Phlego borba LGEMAP44,terminal,1.594261,2.693244,0.591948223,CAML
2117,  ,internal,0.850169,1.067443,0.796453768,CAML
2118,Phlego eryera LSU2707,terminal,2.444431,3.760687,0.649995865,CAML
2119,  ,internal,1.869694,1.853718,1.008618355,CAML
2120,  ,internal,0.076364,0.56902,0.134202664,CAML
2121,Willis poetus MCP2362,terminal,0.083941,1.467231,0.057210487,CAML
2122,Willis poetus L55367,terminal,0.083941,1.467231,0.057210487,CAML
2123,  ,internal,1.060673,0.370564,2.862320679,CAML
2124,Willis vidua LSU16954,terminal,1.144614,1.837794,0.622819533,CAML
2125,  ,internal,3.245875,4.345631,0.746928352,CAML
2126,  ,internal,1.248333,0.804439,1.551805668,CAML
2127,Pithys albfro L48484,terminal,0.664618,1.942808,0.342091447,CAML
2128,Pithys caseus LSU42901,terminal,0.664618,1.942808,0.342091447,CAML
2129,  ,internal,4.454719,4.627697,0.962621148,CAML
2130,Phaeno mclea L52937,terminal,5.119336,6.570506,0.779138776,CAML
2131,  ,internal,0.519485,0.417358,1.244698796,CAML
2132,  ,internal,3.062614,2.24127,1.366463657,CAML
2133,  ,internal,0.210656,0.618637,0.340516329,CAML
2134,  ,internal,1.45648,0.317765,4.583512973,CAML
2135,  ,internal,0.194375,0.839672,0.231489201,CAML
2136,Formvor grisea ICN38217,terminal,0.086116,0.335948,0.25633729,CAML
2137,Formvor grisea ICN36199,terminal,0.086116,0.335948,0.25633729,CAML
2138,  ,internal,0.142489,0.15748,0.90480696,CAML
2139,Formvor grisea ICN37055,terminal,0.228604,0.493428,0.463297583,CAML
2140,  ,internal,3.207567,0.246532,13.01075317,CAML
2141,Formvor grisea ICNAMC1366,terminal,3.436172,0.739959,4.643732964,CAML
2142,  ,internal,0.116014,0.150017,0.773339022,CAML
2143,Formvor grisea LSU46513,terminal,3.552186,0.889976,3.991327856,CAML
2144,  ,internal,0.134472,0.810681,0.165875357,CAML
2145,Formvor grisea COPIC1436,terminal,0.389259,0.416537,0.93451242,CAML
2146,Formvor grisea COPML771,terminal,0.389259,0.416537,0.93451242,CAML
2147,  ,internal,0.100163,0.491944,0.203606508,CAML
2148,Formvor grisea FMNH394490,terminal,0.489422,0.908481,0.538725631,CAML
2149,  ,internal,0.483371,0.618061,0.782076526,CAML
2150,Formvor grisea COPYPL49,terminal,0.972793,1.526542,0.637252693,CAML
2151,  ,internal,2.713865,0.174115,15.58662378,CAML
2152,  ,internal,0.652712,1.081867,0.603320001,CAML
2153,Formvor grisea MCP3156,terminal,0.532458,0.771736,0.689948376,CAML
2154,Formvor grisea L15217,terminal,0.532458,0.771736,0.689948376,CAML
2155,  ,internal,0.147775,0.505705,0.292215818,CAML
2156,Formvor grisea COPML659,terminal,0.680233,1.277441,0.532496608,CAML
2157,  ,internal,3.659137,1.505083,2.431186187,CAML
2158,  ,internal,0.354501,0.823611,0.430422857,CAML
2159,Formvor rufa LSUMZ46048,terminal,0.29865,0.707374,0.422195331,CAML
2160,Formvor rufa LSUMZ88925,terminal,0.29865,0.707374,0.422195331,CAML
2161,  ,internal,0.430974,0.166518,2.588152632,CAML
2162,Formvor rufa KU18778,terminal,0.729625,0.873892,0.834914383,CAML
2163,  ,internal,0.050185,0.169198,0.296605161,CAML
2164,Formvor rufa K3561,terminal,0.105669,0.70244,0.150431354,CAML
2165,Formvor rufa LSUMZ37916,terminal,0.105669,0.70244,0.150431354,CAML
2166,  ,internal,0.310899,0.183135,1.697649275,CAML
2167,Formvor rufa FMNH392619,terminal,0.416568,0.885575,0.470392683,CAML
2168,  ,internal,0.363241,0.157515,2.306072438,CAML
2169,  ,internal,1.592202,2.268982,0.701725267,CAML
2170,Stymph acuti CPRB146,terminal,2.238288,2.928299,0.764364568,CAML
2171,Formvor grasau MCP3163,terminal,2.238288,2.928299,0.764364568,CAML
2172,  ,internal,0.133723,0.383773,0.34844296,CAML
2173,  ,internal,2.32186,0.294063,7.895791038,CAML
2174,  ,internal,0.528848,1.064571,0.496771,CAML
2175,Formvor litto NC43,terminal,1.310438,0.260302,5.034298622,CAML
2176,Formvor litto MCPRBL141,terminal,1.310438,0.260302,5.034298622,CAML
2177,  ,internal,0.267001,0.376906,0.708402095,CAML
2178,Formvor serra MCPRBL184,terminal,0.389953,0.461336,0.845268958,CAML
2179,Formvor serra MZUSP85432,terminal,0.389953,0.461336,0.845268958,CAML
2180,  ,internal,1.187486,0.175872,6.751990084,CAML
2181,  ,internal,1.102557,0.933023,1.181703988,CAML
2182,Formvor melgas FMNH392854,terminal,1.089899,1.001952,1.087775662,CAML
2183,Formvor melgas LSU6675,terminal,1.089899,1.001952,1.087775662,CAML
2184,  ,internal,1.590097,0.568278,2.798097058,CAML
2185,  ,internal,2.542724,3.100475,0.820107887,CAML
2186,  ,internal,0.643252,1.217467,0.528352719,CAML
2187,Formvor erynot UFRJ318,terminal,1.480755,0.47821,3.096453441,CAML
2188,Formvor erynot UFRJ315,terminal,1.480755,0.47821,3.096453441,CAML
2189,  ,internal,4.385217,5.409963,0.810581699,CAML
2190,  ,internal,1.588776,0.365343,4.348724349,CAML
2191,Myrrul iheri MZU96271,terminal,0.362649,1.275029,0.284424119,CAML
2192,Myrrul iheri LSU21213,terminal,0.362649,1.275029,0.284424119,CAML
2193,  ,internal,0.321474,0.462603,0.694924157,CAML
2194,Myrrul iheri MZU96715,terminal,0.684123,1.737632,0.393709945,CAML
2195,  ,internal,6.369797,2.967572,2.14646755,CAML
2196,Formvor iheri CPRB127,terminal,7.05392,4.705204,1.499174106,CAML
2197,  ,internal,0.400827,1.548312,0.258879993,CAML
2198,  ,internal,1.083793,1.668778,0.649453073,CAML
2199,Myrrul axill L55209,terminal,0.472889,1.300782,0.363542085,CAML
2200,Myrrul axill MZUSP91372,terminal,0.472889,1.300782,0.363542085,CAML
2201,  ,internal,0.43672,0.624703,0.699084205,CAML
2202,Myrrul axill USNM1824,terminal,0.200242,0.995741,0.201098478,CAML
2203,Myrrul axill KU772,terminal,0.200242,0.995741,0.201098478,CAML
2204,  ,internal,0.709367,0.929744,0.762970237,CAML
2205,  ,internal,0.236612,0.435806,0.542929652,CAML
2206,Myrrul axill KU629,terminal,1.146222,2.361291,0.485421746,CAML
2207,  ,internal,1.500819,2.293274,0.654443821,CAML
2208,Myrrul urocta MPEG70726,terminal,1.631922,3.145006,0.518893128,CAML
2209,Myrrul lonpen INPA1999,terminal,1.631922,3.145006,0.518893128,CAML
2210,  ,internal,1.015119,1.509559,0.672460633,CAML
2211,  ,internal,2.643563,2.377027,1.112129984,CAML
2212,Myrrul mentri L9759,terminal,5.132882,6.061952,0.846737487,CAML
2213,Myrrul assim LSU23703,terminal,5.132882,6.061952,0.846737487,CAML
2214,  ,internal,0.157722,0.969641,0.162660201,CAML
2215,  ,internal,2.034942,0.470249,4.327371244,CAML
2216,Myrrul beh ANS19454,terminal,0.919718,1.468694,0.626214855,CAML
2217,Myrrul grisea LSU22676,terminal,0.919718,1.468694,0.626214855,CAML
2218,  ,internal,0.613141,0.485424,1.263104008,CAML
2219,Myrrul unico G10332,terminal,0.90447,1.687709,0.535915848,CAML
2220,Myrrul snowi FMNH399242,terminal,0.90447,1.687709,0.535915848,CAML
2221,  ,internal,0.62839,0.266409,2.358741634,CAML
2222,  ,internal,2.270259,1.819428,1.247787217,CAML
2223,Myrrul schlor LSU26447,terminal,0.896599,3.135723,0.285930549,CAML
2224,Myrrul minor MZUSP90925,terminal,0.896599,3.135723,0.285930549,CAML
2225,  ,internal,2.90652,0.637823,4.55693821,CAML
2226,  ,internal,3.522427,3.728296,0.944782013,CAML
2227,  ,internal,1.212994,0.420451,2.88498303,CAML
2228,  ,internal,0.540568,1.695477,0.31882945,CAML
2229,Myrrul ignota LSU4098,terminal,1.155673,0.885234,1.305500015,CAML
2230,Myrrul ignota LSU46586,terminal,1.155673,0.885234,1.305500015,CAML
2231,  ,internal,1.727956,1.044083,1.654998693,CAML
2232,Myrrul bracura L4889,terminal,2.883629,1.929317,1.494637221,CAML
2233,  ,internal,0.168683,0.92237,0.182879972,CAML
2234,Myrrul amba LSU25408,terminal,3.052312,2.851687,1.070353093,CAML
2235,  ,internal,0.048453,0.357497,0.135534004,CAML
2236,Myrrul scleri LSU15296,terminal,3.100765,3.209183,0.966216324,CAML
2237,  ,internal,0.665114,2.669827,0.249122509,CAML
2238,Myrrul klage LSU25562,terminal,0.215383,1.906627,0.112965462,CAML
2239,Myrrul loncau LSU44631,terminal,0.215383,1.906627,0.112965462,CAML
2240,  ,internal,3.550496,3.972384,0.893794759,CAML
2241,  ,internal,0.062384,0.292875,0.213005548,CAML
2242,Myrrul sursis USNM11838,terminal,0.231083,1.379575,0.167503035,CAML
2243,Myrrul mulata LSU12968,terminal,0.231083,1.379575,0.167503035,CAML
2244,  ,internal,1.410224,1.60502,0.878633288,CAML
2245,Myrrul pacica LSU2229,terminal,1.641307,2.984594,0.549926389,CAML
2246,  ,internal,2.186956,3.187291,0.686148833,CAML
2247,  ,internal,0.936793,0.24694,3.793605734,CAML
2248,Myrrul cherr LSU25453,terminal,2.919549,3.998077,0.730238312,CAML
2249,Myrcha hemleuc L43093,terminal,2.919549,3.998077,0.730238312,CAML
2250,  ,internal,1.845507,2.420749,0.762370242,CAML
2251,  ,internal,1.733717,0.521332,3.325552623,CAML
2252,Terenu macata L25886,terminal,6.498773,6.940158,0.936401304,CAML
2253,  ,internal,2.580335,2.677612,0.96367024,CAML
2254,  ,internal,1.483838,1.387438,1.069480582,CAML
2255,  ,internal,0.58282,0.891144,0.654013268,CAML
2256,Epinec fjeld KU873,terminal,0.665792,0.761471,0.874349778,CAML
2257,Epinec haema L4579,terminal,0.665792,0.761471,0.874349778,CAML
2258,  ,internal,1.003102,1.023365,0.980199636,CAML
2259,Epinec pyrota MZUSP79027,terminal,0.508852,0.822881,0.618378599,CAML
2260,Epinec pyrota LSUMZ4202,terminal,0.508852,0.822881,0.618378599,CAML
2261,  ,internal,1.160043,0.961955,1.205922314,CAML
2262,  ,internal,0.073661,0.164292,0.44835415,CAML
2263,Epinec amaica LSUMZ9217,terminal,0.099354,0.412551,0.240828407,CAML
2264,Epinec amaica MZUSPJ164,terminal,0.099354,0.412551,0.240828407,CAML
2265,  ,internal,0.343554,0.47476,0.723637206,CAML
2266,Epinec dente MZUSP80591,terminal,0.442908,0.887311,0.499157567,CAML
2267,  ,internal,0.492037,0.670703,0.733613835,CAML
2268,Epinec spoota H234,terminal,0.934945,1.558014,0.600087676,CAML
2269,  ,internal,0.80761,0.391114,2.06489668,CAML
2270,  ,internal,0.322393,0.558656,0.577086794,CAML
2271,Epinec gutlis LSU55218,terminal,2.064948,2.507784,0.823415414,CAML
2272,  ,internal,0.92405,2.082048,0.443817818,CAML
2273,Epinec leulma LSUMZ18242,terminal,2.988999,4.589832,0.651221875,CAML
2274,  ,internal,0.307728,0.490795,0.626999053,CAML
2275,Epinec ornata LSU78113,terminal,0.176229,1.419508,0.124147944,CAML
2276,Epinec ornata LSU74213,terminal,0.176229,1.419508,0.124147944,CAML
2277,  ,internal,3.120498,3.661119,0.852334491,CAML
2278,  ,internal,0.806511,1.296958,0.621848202,CAML
2279,Epinec fultri LSU2299,terminal,4.103237,6.377585,0.643384134,CAML
2280,  ,internal,5.51892,3.251222,1.697490974,CAML
2281,Clytoc atrgul MZU96888,terminal,0.774344,3.266563,0.237051604,CAML
2282,Neocta niger L2749,terminal,0.774344,3.266563,0.237051604,CAML
2283,  ,internal,8.043449,2.702256,2.976568097,CAML
2284,Clytoc ali A133422,terminal,8.817793,5.968819,1.477309498,CAML
2285,  ,internal,0.804365,3.659988,0.219772578,CAML
2286,  ,internal,0.205105,0.899209,0.228094915,CAML
2287,Myrphy atrrax IN1079,terminal,3.251465,5.902106,0.55089912,CAML
2288,Ammona pelzel L7523,terminal,3.251465,5.902106,0.55089912,CAML
2289,  ,internal,0.898693,0.993901,0.904207763,CAML
2290,Aprosi disju SP77992,terminal,4.150158,6.896007,0.601820445,CAML
2291,  ,internal,2.270055,1.865211,1.217049975,CAML
2292,Micror qui L71966,terminal,1.184896,2.384169,0.496984903,CAML
2293,Micror qui L6916,terminal,1.184896,2.384169,0.496984903,CAML
2294,  ,internal,5.235318,6.377049,0.820962486,CAML
2295,  ,internal,2.719024,0.617882,4.400555446,CAML
2296,Myrchi strgil F392862,terminal,9.139237,9.3791,0.974425798,CAML
2297,  ,internal,0.688025,1.148916,0.598847087,CAML
2298,  ,internal,1.318503,1.368336,0.963581313,CAML
2299,  ,internal,1.237904,2.307486,0.536473027,CAML
2300,Euchre humer LSU4829,terminal,0.531595,1.181594,0.449896496,CAML
2301,Euchre humer MPEG63205,terminal,0.531595,1.181594,0.449896496,CAML
2302,  ,internal,0.571591,0.52794,1.082681744,CAML
2303,Euchre spoila LSU77765,terminal,0.782968,0.874132,0.895709115,CAML
2304,Euchre spoila LSU25416,terminal,0.782968,0.874132,0.895709115,CAML
2305,  ,internal,0.320218,0.835402,0.383310071,CAML
2306,  ,internal,0.607354,0.71812,0.845755584,CAML
2307,Euchre humer LSU7044,terminal,0.254112,1.221417,0.208046883,CAML
2308,Euchre spoila SB5113,terminal,0.254112,1.221417,0.208046883,CAML
2309,  ,internal,0.571378,0.233215,2.45000536,CAML
2310,Euchre humer LSU42855,terminal,0.82549,1.454633,0.567490219,CAML
2311,  ,internal,0.88505,0.973021,0.909589824,CAML
2312,  ,internal,0.310765,0.42299,0.734686399,CAML
2313,Euchre calnot SB2025,terminal,0.258843,0.722078,0.358469584,CAML
2314,Euchre calnot LSU2198,terminal,0.258843,0.722078,0.358469584,CAML
2315,  ,internal,0.164712,0.215821,0.763188012,CAML
2316,Euchre calnot H4143,terminal,0.423555,0.937899,0.451599799,CAML
2317,  ,internal,0.48705,0.364658,1.335635033,CAML
2318,Euchre calnot LSU43550,terminal,0.910605,1.302557,0.699090328,CAML
2319,  ,internal,0.346252,0.586164,0.590708402,CAML
2320,Euchre sharp LSU22813,terminal,1.256857,1.888721,0.665454029,CAML
2321,  ,internal,0.764449,0.961924,0.794708314,CAML
2322,  ,internal,0.104292,0.297149,0.350975437,CAML
2323,Euchre calnot YPM139496,terminal,2.125598,3.147794,0.675265916,CAML
2324,  ,internal,10.258071,11.056044,0.927824726,CAML
2325,  ,internal,1.806048,0.462581,3.904284871,CAML
2326,Pygipt steris L4454,terminal,3.308109,6.419832,0.51529526,CAML
2327,Thamni ananus L26439,terminal,3.308109,6.419832,0.51529526,CAML
2328,  ,internal,9.219802,6.389516,1.442957808,CAML
2329,Myrmorn torata LSUMZ1426,terminal,2.769377,1.71214,1.617494481,CAML
2330,Myrmorn torata SB09304,terminal,2.769377,1.71214,1.617494481,CAML
2331,  ,internal,9.758535,11.097207,0.879368565,CAML
2332,  ,internal,1.661806,1.857072,0.894852757,CAML
2333,  ,internal,7.537994,11.83918,0.636698994,CAML
2334,Conopo cascep H2114,terminal,0.578552,1.617952,0.35758292,CAML
2335,Conopo ardaca L41755,terminal,0.578552,1.617952,0.35758292,CAML
2336,  ,internal,0.628066,1.234082,0.508933766,CAML
2337,Conopo peruvi L40502,terminal,1.206618,2.852034,0.423072796,CAML
2338,  ,internal,1.53575,0.432359,3.552025053,CAML
2339,Conopo aurita L55273,terminal,2.742367,3.284393,0.834969201,CAML
2340,  ,internal,0.040684,0.35472,0.114693279,CAML
2341,Conopo robrti MPEGCAX13,terminal,0.820587,2.394972,0.342629058,CAML
2342,Conopo linata MPEGSB76,terminal,0.820587,2.394972,0.342629058,CAML
2343,  ,internal,1.962465,1.24414,1.577366695,CAML
2344,  ,internal,2.32414,2.734437,0.849951928,CAML
2345,Conopo melgas L78064,terminal,5.107192,6.37355,0.801310416,CAML
2346,  ,internal,4.945128,6.103713,0.810183572,CAML
2347,Pittasom ruftum L11860,terminal,1.725671,2.261554,0.76304656,CAML
2348,Pittasom michl L2285,terminal,1.725671,2.261554,0.76304656,CAML
2349,  ,internal,8.326649,10.215709,0.81508283,CAML
2350,  ,internal,11.675392,14.028337,0.832271993,CAML
2351,  ,internal,1.415468,1.479081,0.956991537,CAML
2352,Melan maxlia L68147,terminal,0.996099,1.020768,0.975832902,CAML
2353,Melan maxlia K3240,terminal,0.996099,1.020768,0.975832902,CAML
2354,  ,internal,3.191245,4.100016,0.778349402,CAML
2355,Melan torata L14572,terminal,4.187344,5.120784,0.817715412,CAML
2356,  ,internal,3.282536,4.069688,0.806581733,CAML
2357,Melan marica L44735,terminal,7.46988,9.190472,0.812785241,CAML
2358,  ,internal,15.6733,18.794208,0.833943096,CAML
2359,  ,internal,0.565106,1.787029,0.316226541,CAML
2360,Gralria caplis L8119,terminal,0.482925,1.888651,0.255698379,CAML
2361,Gralria przski LSUMZ43719,terminal,0.482925,1.888651,0.255698379,CAML
2362,  ,internal,1.101822,0.506196,2.176670697,CAML
2363,Gralria eryleu FMN390686,terminal,0.822043,1.725142,0.476507441,CAML
2364,Gralria erytis LSUMZ68092,terminal,0.822043,1.725142,0.476507441,CAML
2365,  ,internal,0.762704,0.669705,1.13886562,CAML
2366,  ,internal,0.025562,0.297499,0.085922978,CAML
2367,Gralria hypleu L34833,terminal,1.61031,2.692346,0.598106633,CAML
2368,  ,internal,0.048897,0.356191,0.137277472,CAML
2369,Gralria quit LSUMZ32395,terminal,1.659207,3.048537,0.544263363,CAML
2370,  ,internal,0.756683,0.460893,1.641775857,CAML
2371,Gralria kaest H9703,terminal,1.609285,2.583637,0.622875814,CAML
2372,Gralria bang ICNICN37881,terminal,1.609285,2.583637,0.622875814,CAML
2373,  ,internal,0.210104,0.26858,0.782277161,CAML
2374,Gralria miller H4622,terminal,1.819389,2.852217,0.637885897,CAML
2375,  ,internal,0.596501,0.657213,0.907622034,CAML
2376,  ,internal,0.819193,0.557678,1.468935479,CAML
2377,Gralria watnsi LSUMZ67064,terminal,1.079426,2.310712,0.467139998,CAML
2378,Gralria rufcap L31722,terminal,1.079426,2.310712,0.467139998,CAML
2379,  ,internal,2.155658,1.756396,1.227318896,CAML
2380,  ,internal,0.063113,0.593833,0.106280722,CAML
2381,Gralria carke NM32477,terminal,1.344387,3.602183,0.37321452,CAML
2382,Gralria nuclis LSUMZ348,terminal,1.344387,3.602183,0.37321452,CAML
