,Taxon,Branch Type,l1,l2,l1/l2,Topology
1791,Batara cinrea SPML159,terminal,0.695852,0.540275,1.28795891,CAML
1792,  ,internal,1.772303,3.124277,0.567268203,CAML
1793,Hypleu gutus MCP3130,terminal,0.704155,0.4965,1.418237664,CAML
1794,Hypleu gutus WDHB1805,terminal,0.704155,0.4965,1.418237664,CAML
1795,  ,internal,1.764,3.168053,0.556808867,CAML
1796,  ,internal,0.60801,0.810698,0.749983348,CAML
1797,  ,internal,0.418101,0.48179,0.867807551,CAML
1798,Taraba major MZU94636,terminal,0.031177,0.325775,0.095701021,CAML
1799,Taraba major MZUJ1128,terminal,0.031177,0.325775,0.095701021,CAML
1800,  ,internal,2.375107,0.318223,7.46365599,CAML
1801,Taraba major MPEGCOUFT361,terminal,2.406284,0.643998,3.736477442,CAML
1802,  ,internal,0.064657,0.057799,1.118652572,CAML
1803,Taraba major L12814,terminal,2.470941,0.701796,3.520882137,CAML
1804,  ,internal,0.061708,0.111822,0.551841319,CAML
1805,Taraba major LSU10797,terminal,2.532649,0.813618,3.112823217,CAML
1806,  ,internal,0.165071,0.67636,0.244057898,CAML
1807,Taraba major LSU52941,terminal,0.449141,0.562105,0.799033988,CAML
1808,Taraba major LSU66728,terminal,0.449141,0.562105,0.799033988,CAML
1809,  ,internal,0.370584,0.1013,3.65828233,CAML
1810,Taraba major LSU60855,terminal,0.819725,0.663405,1.235632834,CAML
1811,  ,internal,0.10567,0.243223,0.434457268,CAML
1812,Taraba major ICN39140,terminal,0.925395,0.906629,1.020698654,CAML
1813,  ,internal,1.772325,0.583349,3.038189831,CAML
1814,  ,internal,0.796546,3.467062,0.229746685,CAML
1815,  ,internal,1.388699,0.237703,5.842160175,CAML
1816,Cymlai lintus MZU92809,terminal,0.196632,0.463636,0.424108568,CAML
1817,Cymlai lintus GBR163161,terminal,0.196632,0.463636,0.424108568,CAML
1818,  ,internal,0.159257,0.468532,0.339906346,CAML
1819,Cymlai lintus LSU28690,terminal,0.355889,0.932168,0.38178633,CAML
1820,  ,internal,1.731222,1.50883,1.147393676,CAML
1821,Cymlai lintus IN1551,terminal,2.087111,2.440998,0.855023642,CAML
1822,  ,internal,2.397158,2.488401,0.963332678,CAML
1823,Cymlai saniae F389851,terminal,4.484269,4.9294,0.909698746,CAML
1824,  ,internal,0.398697,0.265344,1.50256648,CAML
1825,  ,internal,0.382866,1.883422,0.203282111,CAML
1826,  ,internal,0.281812,0.224251,1.25668113,CAML
1827,Dichro cincta LSU6919,terminal,0.716819,0.730335,0.981493424,CAML
1828,Dichro cincta MZU86486,terminal,0.716819,0.730335,0.981493424,CAML
1829,  ,internal,1.167328,0.160885,7.255667091,CAML
1830,Dichro cincta L10517,terminal,1.884147,0.89122,2.114121092,CAML
1831,  ,internal,3.526368,5.481542,0.643316789,CAML
1832,Rhopias gular LAA115,terminal,5.410515,6.372762,0.849006286,CAML
1833,  ,internal,0.137129,0.929655,0.147505257,CAML
1834,  ,internal,1.475055,0.181117,8.144210648,CAML
1835,Megast martus L6836,terminal,7.022698,7.483534,0.938420003,CAML
1836,  ,internal,0.155312,0.271495,0.572062101,CAML
1837,Thamman caesi MZU92757,terminal,0.427906,0.962637,0.444514391,CAML
1838,Thamman caesi MZUJ867,terminal,0.427906,0.962637,0.444514391,CAML
1839,  ,internal,0.445864,1.087058,0.410156588,CAML
1840,Thamman caesi MZU93855,terminal,0.87377,2.049695,0.426292692,CAML
1841,  ,internal,1.559165,0.326379,4.777160908,CAML
1842,Thamman caesi SP91353,terminal,2.432935,2.376073,1.023931083,CAML
1843,  ,internal,0.378014,0.267051,1.415512393,CAML
1844,Thamman schnus LSU992,terminal,0.931354,0.92569,1.006118679,CAML
1845,Thamman schnus LSU76233,terminal,0.931354,0.92569,1.006118679,CAML
1846,  ,internal,1.879595,1.717435,1.094419876,CAML
1847,  ,internal,1.996283,2.984302,0.668927944,CAML
1848,Thamman ardcus MZU92005,terminal,0.763838,0.790162,0.966685313,CAML
1849,Thamman ardcus L6896,terminal,0.763838,0.790162,0.966685313,CAML
1850,  ,internal,1.663016,1.577618,1.054130975,CAML
1851,Thamman satnus LSU4600,terminal,0.886852,0.600345,1.477237255,CAML
1852,Thamman satnus MZU92763,terminal,0.886852,0.600345,1.477237255,CAML
1853,  ,internal,1.540001,1.767436,0.871319244,CAML
1854,  ,internal,2.380379,3.259646,0.730256905,CAML
1855,  ,internal,2.05654,0.487367,4.219694809,CAML
1856,Xenor setif SB03229,terminal,6.863772,6.114793,1.122486403,CAML
1857,  ,internal,0.164836,1.040813,0.158372349,CAML
1858,Isleri hauxw MZU83855,terminal,0.17846,0.812533,0.219634156,CAML
1859,Isleri hauxw MZU86503,terminal,0.17846,0.812533,0.219634156,CAML
1860,  ,internal,3.679243,0.284409,12.93645067,CAML
1861,Isleri hauxw MZU92884,terminal,3.857703,1.096942,3.516779374,CAML
1862,  ,internal,1.481249,0.838633,1.766266054,CAML
1863,Isleri hauxw LSU4270,terminal,5.338952,1.935575,2.758328662,CAML
1864,  ,internal,0.498328,0.696806,0.715160317,CAML
1865,Isleri gutta F391375,terminal,5.83728,2.632381,2.217490553,CAML
1866,  ,internal,1.191329,4.523225,0.263380442,CAML
1867,  ,internal,0.149402,0.599422,0.249243438,CAML
1868,  ,internal,0.43949,2.410507,0.18232264,CAML
1869,Pyrigl leunot LSU66203,terminal,0.451208,0.240098,1.879265966,CAML
1870,Pyrigl leunot LSU66339,terminal,0.451208,0.240098,1.879265966,CAML
1871,  ,internal,0.575337,0.120541,4.772956919,CAML
1872,Pyrigl leunot ANSP18393,terminal,1.026545,0.360639,2.84646142,CAML
1873,  ,internal,0.052073,0.47904,0.108702822,CAML
1874,Pyrigl leunot ICN39174,terminal,1.078618,0.839679,1.284559933,CAML
1875,  ,internal,0.045154,0.315567,0.143088472,CAML
1876,Pyrigl leuter MMCMT4,terminal,0.411936,0.294034,1.400980839,CAML
1877,Pyrigl leuter MMCMT18,terminal,0.411936,0.294034,1.400980839,CAML
1878,  ,internal,0.711836,0.861212,0.826551418,CAML
1879,  ,internal,0.106504,0.301597,0.353133486,CAML
1880,Pyrigl leuter MPEG66032,terminal,0.214782,0.558063,0.384870525,CAML
1881,Pyrigl leuter MMCMT20,terminal,0.214782,0.558063,0.384870525,CAML
1882,  ,internal,1.015494,0.89878,1.129858252,CAML
1883,  ,internal,0.037795,0.46256,0.081708319,CAML
1884,Pyrigl leuter MPEG71402,terminal,0.252681,0.44677,0.56557289,CAML
1885,Pyrigl leuter MPEG71403,terminal,0.252681,0.44677,0.56557289,CAML
1886,  ,internal,0.100526,0.206432,0.486969075,CAML
1887,Pyrigl leunot LSU31392,terminal,0.353207,0.653203,0.540730829,CAML
1888,  ,internal,0.123015,0.135403,0.908510151,CAML
1889,Pyrigl leuter MPEG61854,terminal,0.176376,0.640216,0.275494521,CAML
1890,Pyrigl leuter MPEG67154,terminal,0.176376,0.640216,0.275494521,CAML
1891,  ,internal,0.299845,0.148389,2.020668648,CAML
1892,  ,internal,0.275262,0.459698,0.59878877,CAML
1893,Pyrigl leuter LGEMA15911,terminal,0.054538,0.720677,0.075676066,CAML
1894,Pyrigl leuter LGEMA15903,terminal,0.054538,0.720677,0.075676066,CAML
1895,  ,internal,0.696945,0.527626,1.320907234,CAML
1896,  ,internal,0.516588,0.6711,0.769763076,CAML
1897,  ,internal,0.820076,0.24667,3.324587506,CAML
1898,Pyrigl atra LGEMA15342,terminal,0.701773,0.63746,1.100889468,CAML
1899,Pyrigl atra LGEMA15343,terminal,0.701773,0.63746,1.100889468,CAML
1900,  ,internal,1.261411,0.805124,1.566728852,CAML
1901,Pyrigl leuter L25922,terminal,1.963183,1.442584,1.360879505,CAML
1902,  ,internal,0.124964,0.723489,0.172724119,CAML
1903,  ,internal,0.588578,2.374192,0.247906656,CAML
1904,Percno arena LSUK162,terminal,0.092634,0.659244,0.1405155,CAML
1905,Percno arena LSU42797,terminal,0.092634,0.659244,0.1405155,CAML
1906,  ,internal,0.381614,0.644695,0.591929517,CAML
1907,Percno rufons LSU7011,terminal,0.474248,1.303939,0.36370413,CAML
1908,  ,internal,0.21103,0.136044,1.551189321,CAML
1909,Percno rufons MPEGJAP144,terminal,0.128282,0.667552,0.192167801,CAML
1910,Percno rufons IAvHBT372,terminal,0.128282,0.667552,0.192167801,CAML
1911,  ,internal,0.556996,0.77243,0.721095763,CAML
1912,  ,internal,0.521316,0.233651,2.231173845,CAML
1913,Percno rufons L55295,terminal,1.206594,1.673634,0.720942572,CAML
1914,  ,internal,0.324959,1.481944,0.219278866,CAML
1915,Haffer immlata Ph208,terminal,0.156116,0.729815,0.213911745,CAML
1916,Haffer zeled LSU28209,terminal,0.156116,0.729815,0.213911745,CAML
1917,  ,internal,0.89839,1.629264,0.551408489,CAML
1918,Haffer forti LSU4299,terminal,0.321671,1.031606,0.311815751,CAML
1919,Haffer forti LSU4704,terminal,0.321671,1.031606,0.311815751,CAML
1920,  ,internal,0.732835,1.327473,0.552052659,CAML
1921,  ,internal,0.477047,0.7965,0.598929065,CAML
1922,  ,internal,1.069368,0.886484,1.206302652,CAML
1923,Akleto goeld LSU9293,terminal,0.69993,0.603006,1.160734719,CAML
1924,Akleto goeld LSU21212,terminal,0.69993,0.603006,1.160734719,CAML
1925,  ,internal,0.795688,1.227496,0.648220442,CAML
1926,Akleto melcep L43013,terminal,1.495618,1.830502,0.817053464,CAML
1927,  ,internal,0.934628,1.867744,0.500404766,CAML
1928,Gymnoc nudcep L2276,terminal,2.430246,3.698246,0.657134761,CAML
1929,  ,internal,0.170676,0.343816,0.496416688,CAML
1930,  ,internal,0.075803,0.498203,0.152152837,CAML
1931,  ,internal,0.175756,0.449064,0.391382965,CAML
1932,Myrbor leurys L958,terminal,0.38308,0.960139,0.398983897,CAML
1933,Myrbor leurys MPEG1868,terminal,0.38308,0.960139,0.398983897,CAML
1934,  ,internal,1.223675,1.460249,0.837990644,CAML
1935,Myrbor lugu MPEGMAD619,terminal,1.606756,2.420387,0.6638426,CAML
1936,  ,internal,0.714184,1.674229,0.426574859,CAML
1937,Myrbor lopho MPEGUFAC852,terminal,1.05176,3.467466,0.303322369,CAML
1938,Myrbor melrus LSU42794,terminal,1.05176,3.467466,0.303322369,CAML
1939,  ,internal,1.269179,0.62715,2.023724787,CAML
1940,  ,internal,0.090398,0.246906,0.36612314,CAML
1941,Myrbor myorin MPEG390,terminal,0.344832,0.895322,0.385148583,CAML
1942,Myrbor myorin MPEG9511,terminal,0.344832,0.895322,0.385148583,CAML
1943,  ,internal,0.155062,0.26913,0.57616022,CAML
1944,Myrbor myorin LSU907,terminal,0.499894,1.164453,0.429295128,CAML
1945,  ,internal,0.554164,0.386115,1.435230437,CAML
1946,Myrbor myorin A8837,terminal,1.054058,1.550567,0.679788748,CAML
1947,  ,internal,1.357279,2.790955,0.486313466,CAML
1948,  ,internal,0.441144,0.647806,0.680981652,CAML
1949,  ,internal,0.760517,0.293968,2.587074103,CAML
1950,Rhopor ardcus J1729,terminal,3.612997,5.283297,0.683852715,CAML
1951,  ,internal,0.745292,1.297497,0.574407494,CAML
1952,Myrmec lonipe ICN39305,terminal,1.342454,1.1775,1.140088323,CAML
1953,Myrmec lonipe MZUSP91992,terminal,1.342454,1.1775,1.140088323,CAML
1954,  ,internal,2.914865,0.321052,9.079105565,CAML
1955,Myrmec lonipe L46534,terminal,4.257319,1.498552,2.840955135,CAML
1956,  ,internal,0.100971,5.082242,0.019867413,CAML
1957,  ,internal,0.570788,1.455199,0.392240511,CAML
1958,Myrmel leustig L55190,terminal,0.432549,1.366867,0.316452881,CAML
1959,Myrmel humay LSU9313,terminal,0.432549,1.366867,0.316452881,CAML
1960,  ,internal,0.158004,0.198273,0.796901242,CAML
1961,Myrmel bruncep FMNH433483,terminal,0.590553,1.565141,0.377316165,CAML
1962,  ,internal,0.043452,0.30946,0.140412331,CAML
1963,Myrmel rufcie MCP3170,terminal,0.634004,1.8746,0.338207618,CAML
1964,  ,internal,1.400042,1.478052,0.947221072,CAML
1965,Myrmel hyper L7342,terminal,2.034046,3.352652,0.606697623,CAML
1966,  ,internal,0.052831,0.629113,0.083976964,CAML
1967,Myrmel satata KU4029,terminal,1.009106,3.581501,0.281755052,CAML
1968,Myrmel schcea LSU10603,terminal,1.009106,3.581501,0.281755052,CAML
1969,  ,internal,1.077771,0.400265,2.692643624,CAML
1970,  ,internal,2.625588,1.026949,2.55668782,CAML
1971,Sclate naevia F391418,terminal,4.712465,5.008714,0.940853281,CAML
1972,  ,internal,0.216612,3.027278,0.071553389,CAML
1973,  ,internal,0.129066,0.482211,0.267654616,CAML
1974,Hyloph naevus LSU4651,terminal,0.07958,0.771587,0.103138078,CAML
1975,Hyloph naevus LSU77734,terminal,0.07958,0.771587,0.103138078,CAML
1976,  ,internal,0.773408,0.939442,0.823263171,CAML
1977,Hyloph naevus MPEG12164,terminal,0.852989,1.711029,0.498523988,CAML
1978,  ,internal,0.378856,0.375787,1.00816686,CAML
1979,Hyloph naevus LSU106776,terminal,1.231845,2.086816,0.590298809,CAML
1980,  ,internal,0.3669,1.248139,0.293957644,CAML
1981,Hyloph naevus LSU55298,terminal,1.598745,3.334956,0.479390133,CAML
1982,  ,internal,1.246224,0.564174,2.208935541,CAML
1983,Hyloph naeide L2230,terminal,2.844969,3.899129,0.729642184,CAML
1984,  ,internal,0.080146,0.546174,0.146740782,CAML
1985,Hyloph puntul MPEG3422,terminal,0.871692,0.701791,1.242096294,CAML
1986,Hyloph puntul LSU18327,terminal,0.871692,0.701791,1.242096294,CAML
1987,  ,internal,2.053423,3.743513,0.548528348,CAML
1988,  ,internal,1.082989,1.04673,1.034640261,CAML
1989,Hypmoi maccau LSU12660,terminal,1.823599,2.888473,0.631336696,CAML
1990,Hypmoi melpog SKU89774,terminal,1.823599,2.888473,0.631336696,CAML
1991,  ,internal,2.184505,2.603561,0.839045062,CAML
1992,  ,internal,0.977145,2.357612,0.414463873,CAML
1993,Myrder squosa MZUSP81159,terminal,0.28522,2.398252,0.118928286,CAML
1994,Myrder loric MZUSP85430,terminal,0.28522,2.398252,0.118928286,CAML
1995,  ,internal,2.64444,1.545952,1.710557637,CAML
1996,Myrder rufuda LGE1527,terminal,2.92966,3.944204,0.742775982,CAML
1997,  ,internal,0.687867,0.372939,1.844449092,CAML
1998,Myrder fernea L55285,terminal,3.617527,4.317142,0.837944872,CAML
1999,  ,internal,1.367722,3.532504,0.38718201,CAML
2000,  ,internal,0.072895,0.668558,0.109033173,CAML
2001,  ,internal,0.897384,0.501183,1.790531602,CAML
2002,Sipia laecta L72189,terminal,1.022691,2.394542,0.42709253,CAML
2003,Sipia nigcau LSU11775,terminal,1.022691,2.394542,0.42709253,CAML
2004,  ,internal,0.197933,0.269968,0.73317208,CAML
2005,Sipia palata H8455,terminal,1.220624,2.66451,0.458104492,CAML
2006,  ,internal,2.004345,1.283569,1.561540517,CAML
2007,Sipia berle LSU29981,terminal,1.245541,0.239993,5.189905539,CAML
2008,Sipia berle LSU12026,terminal,1.245541,0.239993,5.189905539,CAML
2009,  ,internal,1.979428,3.708085,0.533814085,CAML
2010,  ,internal,0.900845,1.027242,0.876954992,CAML
2011,Amporn gricep L66366,terminal,4.125814,4.97532,0.829256008,CAML
2012,  ,internal,1.234782,1.516868,0.814033917,CAML
2013,Polioc exsul L72003,terminal,1.606745,0.473512,3.393250857,CAML
2014,Polioc exsul L41655,terminal,1.606745,0.473512,3.393250857,CAML
2015,  ,internal,3.753851,6.018676,0.623700462,CAML
2016,  ,internal,0.594932,2.527199,0.235411616,CAML
2017,  ,internal,0.364775,0.828384,0.440345299,CAML
2018,Hypmis rononi MZUSP80610,terminal,0.073859,1.121428,0.065861562,CAML
2019,Hypmis ochgyn LSU15122,terminal,0.073859,1.121428,0.065861562,CAML
2020,  ,internal,0.188806,0.320183,0.589681526,CAML
2021,Hypmis peruvi LSU74189,terminal,0.262665,1.441612,0.182202285,CAML
2022,  ,internal,0.800184,0.144932,5.52109955,CAML
2023,Hypmis cant L55201,terminal,1.062849,1.586543,0.669915029,CAML
2024,  ,internal,0.81055,0.096269,8.419636643,CAML
2025,Hypmis flaves MZU93840,terminal,1.873399,1.682812,1.113255075,CAML
2026,  ,internal,0.071004,0.40249,0.176411836,CAML
2027,Hypmis subava LSU1999,terminal,1.944403,2.085302,0.932432329,CAML
2028,  ,internal,0.909195,2.330363,0.390151663,CAML
2029,Hypmis hypxan MZUSP92826,terminal,0.048169,0.862569,0.055843648,CAML
2030,Hypmis hypxan LSU35402,terminal,0.048169,0.862569,0.055843648,CAML
2031,  ,internal,0.658769,0.522538,1.260710226,CAML
2032,Hypmis hypxan MZUSP92436,terminal,0.706939,1.385106,0.510386209,CAML
2033,  ,internal,0.330447,0.682894,0.483892083,CAML
2034,Hypmis hypxan LSU42673,terminal,0.281666,1.311218,0.214812487,CAML
2035,Hypmis hypxan LSU7074,terminal,0.281666,1.311218,0.214812487,CAML
2036,  ,internal,0.304284,0.418015,0.727926031,CAML
2037,Hypmis hypxan LSU10573,terminal,0.58595,1.729233,0.338849652,CAML
2038,  ,internal,0.451435,0.338768,1.332578638,CAML
2039,  ,internal,1.816213,2.347665,0.773625283,CAML
2040,  ,internal,0.507554,1.15063,0.441109653,CAML
2041,Dryphi hellm IAvH994,terminal,0.566586,0.944173,0.60008706,CAML
2042,Dryphi cauata IAvH7494,terminal,0.566586,0.944173,0.60008706,CAML
2043,  ,internal,0.119913,0.338787,0.353948056,CAML
2044,Dryphi strcep H2145,terminal,0.686499,1.28296,0.535089948,CAML
2045,  ,internal,0.128809,0.487356,0.26430166,CAML
2046,Dryphi klage IAvHAMC1045,terminal,0.815308,1.770316,0.460543767,CAML
2047,  ,internal,0.670418,0.906209,0.739805056,CAML
2048,Dryphi devil LSU9683,terminal,0.464987,0.647136,0.718530572,CAML
2049,Dryphi devil MPEG69273,terminal,0.464987,0.647136,0.718530572,CAML
2050,  ,internal,1.02074,2.029389,0.502978975,CAML
2051,  ,internal,0.90694,1.355175,0.66924198,CAML
2052,Dryphi fernea L37217,terminal,2.159586,2.999644,0.719947434,CAML
2053,Dryphi rublis FMNH432966,terminal,2.159586,2.999644,0.719947434,CAML
2054,  ,internal,0.233081,1.032056,0.225841427,CAML
2055,  ,internal,0.050822,0.316299,0.160677081,CAML
2056,Dryphi malur LSU25950,terminal,2.443488,4.347998,0.561980019,CAML
2057,  ,internal,0.026346,0.183155,0.143845377,CAML
2058,Dryphi ochpyg LSU37221,terminal,0.872875,2.928556,0.298056448,CAML
2059,Dryphi genei FMNH432972,terminal,0.872875,2.928556,0.298056448,CAML
2060,  ,internal,1.59696,1.602596,0.996483206,CAML
2061,  ,internal,0.891319,1.035143,0.86105881,CAML
2062,  ,internal,0.118388,0.327165,0.361860223,CAML
2063,Dryphi squata L37222,terminal,3.479541,5.89346,0.590407163,CAML
2064,  ,internal,0.695507,0.187983,3.699839879,CAML
2065,Sciaph casnea LSU42168,terminal,1.064149,2.016981,0.527594955,CAML
2066,Sciaph hemmel L74134,terminal,1.064149,2.016981,0.527594955,CAML
2067,  ,internal,3.110898,4.064461,0.765390048,CAML
2068,  ,internal,0.058574,0.296144,0.197788914,CAML
2069,Cercides tyrina L2273,terminal,0.355678,2.513874,0.141486009,CAML
2070,Cercides pareri IAvHBT4784,terminal,0.355678,2.513874,0.141486009,CAML
2071,  ,internal,0.868245,0.312703,2.776580333,CAML
2072,Cercmac serva LSU74180,terminal,1.223923,2.826577,0.433005363,CAML
2073,  ,internal,0.684835,0.153884,4.450332718,CAML
2074,Cercides laeta MPEGBAR026,terminal,1.908758,2.980461,0.640423747,CAML
2075,  ,internal,0.225008,0.451095,0.498804021,CAML
2076,Cercides nigcen LSUMZ1764,terminal,0.246611,1.550978,0.159003545,CAML
2077,Cercides nigcen YPM137453,terminal,0.246611,1.550978,0.159003545,CAML
2078,  ,internal,1.887156,1.880577,1.003498394,CAML
2079,  ,internal,2.099855,2.946031,0.712774238,CAML
2080,  ,internal,0.843341,0.26491,3.183500057,CAML
2081,Cercmac carbo MZUML1344,terminal,0.336957,0.80998,0.416006568,CAML
2082,Cercmac nigcan LSU2277,terminal,0.336957,0.80998,0.416006568,CAML
2083,  ,internal,0.149274,0.303659,0.49158431,CAML
2084,Cercmac ferdi MZUSP81148,terminal,0.486231,1.113639,0.436614558,CAML
2085,  ,internal,0.958838,1.507622,0.635993638,CAML
2086,Cercmac melria LSU68306,terminal,1.445069,2.621261,0.55128772,CAML
2087,  ,internal,0.643766,0.917476,0.70167067,CAML
2088,Cercmac cincen LSU7042,terminal,2.088835,3.538737,0.590276983,CAML
2089,  ,internal,1.011828,0.188384,5.371093086,CAML
2090,Cercmac bralia SP94899,terminal,3.100663,3.727122,0.831918837,CAML
2091,  ,internal,0.072981,0.287747,0.253629056,CAML
2092,Cercmac manu LSU9096,terminal,3.173644,4.014869,0.790472616,CAML
2093,  ,internal,1.903318,2.627627,0.724348623,CAML
2094,  ,internal,1.126464,2.586637,0.435493655,CAML
2095,Rhegma hoffm LSU36786,terminal,0.57192,0.486336,1.175977102,CAML
2096,Rhegma berle MZU86757,terminal,0.57192,0.486336,1.175977102,CAML
2097,  ,internal,0.176324,0.268586,0.656489914,CAML
2098,Rhegma gymno L35336,terminal,0.748244,0.754922,0.991154053,CAML
2099,  ,internal,0.201468,0.528777,0.381007495,CAML
2100,Rhegma melsti LSU4248,terminal,0.949712,1.283699,0.739824523,CAML
2101,  ,internal,0.129187,0.175576,0.73578963,CAML
2102,Rhegma criata MPEGSGC613,terminal,1.078899,1.459275,0.739339055,CAML
2103,  ,internal,0.743109,0.991497,0.749481844,CAML
2104,Gymnop leuca LSU4290,terminal,0.696225,0.755853,0.921111645,CAML
2105,Gymnop bicol LSU2096,terminal,0.696225,0.755853,0.921111645,CAML
2106,  ,internal,1.083689,0.400836,2.703572034,CAML
2107,Gymnop rufula L55363,terminal,1.779913,1.156689,1.538799971,CAML
2108,  ,internal,0.042094,1.294083,0.032528053,CAML
2109,  ,internal,0.037577,0.351209,0.106993272,CAML
2110,Oneill salvi LSU35718,terminal,0.037308,1.850569,0.020160286,CAML
2111,Oneill lunul L42895,terminal,0.037308,1.850569,0.020160286,CAML
2112,  ,internal,1.822276,0.951413,1.915336452,CAML
2113,  ,internal,1.259258,2.812423,0.447748436,CAML
2114,Phlego nigromac L2813,terminal,1.279172,2.693244,0.474955852,CAML
2115,Phlego borba LGEMAP44,terminal,1.279172,2.693244,0.474955852,CAML
2116,  ,internal,0.623721,1.067443,0.584313167,CAML
2117,Phlego eryera LSU2707,terminal,1.902894,3.760687,0.505996378,CAML
2118,  ,internal,1.215949,1.853718,0.655951445,CAML
2119,  ,internal,0.061219,0.56902,0.107586728,CAML
2120,Willis poetus MCP2362,terminal,0.068709,1.467231,0.046829027,CAML
2121,Willis poetus L55367,terminal,0.068709,1.467231,0.046829027,CAML
2122,  ,internal,0.81961,0.370564,2.211790676,CAML
2123,Willis vidua LSU16954,terminal,0.888319,1.837794,0.483361574,CAML
2124,  ,internal,2.291743,4.345631,0.527367142,CAML
2125,  ,internal,0.992268,0.804439,1.233490669,CAML
2126,Pithys albfro L48484,terminal,0.558049,1.942808,0.287238368,CAML
2127,Pithys caseus LSU42901,terminal,0.558049,1.942808,0.287238368,CAML
2128,  ,internal,3.338471,4.627697,0.721410888,CAML
2129,Phaeno mclea L52937,terminal,3.896519,6.570506,0.5930318,CAML
2130,  ,internal,0.275811,0.417358,0.660849918,CAML
2131,  ,internal,2.031096,2.24127,0.906225488,CAML
2132,  ,internal,0.116876,0.618637,0.188925008,CAML
2133,  ,internal,1.297199,0.317765,4.082258902,CAML
2134,  ,internal,0.197347,0.839672,0.235028678,CAML
2135,Formvor grisea ICN38217,terminal,0.06733,0.335948,0.200417922,CAML
2136,Formvor grisea ICN36199,terminal,0.06733,0.335948,0.200417922,CAML
2137,  ,internal,0.108127,0.15748,0.686607823,CAML
2138,Formvor grisea ICN37055,terminal,0.175457,0.493428,0.355587847,CAML
2139,  ,internal,2.355598,0.246532,9.554938101,CAML
2140,Formvor grisea ICNAMC1366,terminal,2.531056,0.739959,3.420535462,CAML
2141,  ,internal,0.087268,0.150017,0.581720738,CAML
2142,Formvor grisea LSU46513,terminal,2.618324,0.889976,2.942016414,CAML
2143,  ,internal,0.097534,0.810681,0.120311195,CAML
2144,Formvor grisea COPIC1436,terminal,0.32206,0.416537,0.773184615,CAML
2145,Formvor grisea COPML771,terminal,0.32206,0.416537,0.773184615,CAML
2146,  ,internal,0.075995,0.491944,0.154478965,CAML
2147,Formvor grisea FMNH394490,terminal,0.398054,0.908481,0.438153357,CAML
2148,  ,internal,0.368271,0.618061,0.595848953,CAML
2149,Formvor grisea COPYPL49,terminal,0.766326,1.526542,0.502001255,CAML
2150,  ,internal,1.949532,0.174115,11.19680671,CAML
2151,  ,internal,0.508181,1.081867,0.469725946,CAML
2152,Formvor grisea MCP3156,terminal,0.434913,0.771736,0.563551525,CAML
2153,Formvor grisea L15217,terminal,0.434913,0.771736,0.563551525,CAML
2154,  ,internal,0.115605,0.505705,0.228601655,CAML
2155,Formvor grisea COPML659,terminal,0.550518,1.277441,0.430953758,CAML
2156,  ,internal,2.67352,1.505083,1.776327286,CAML
2157,  ,internal,0.263919,0.823611,0.320441325,CAML
2158,Formvor rufa LSUMZ46048,terminal,0.224365,0.707374,0.317180162,CAML
2159,Formvor rufa LSUMZ88925,terminal,0.224365,0.707374,0.317180162,CAML
2160,  ,internal,0.311404,0.166518,1.870092122,CAML
2161,Formvor rufa KU18778,terminal,0.535769,0.873892,0.613083768,CAML
2162,  ,internal,0.037831,0.169198,0.223590113,CAML
2163,Formvor rufa K3561,terminal,0.09,0.70244,0.128124822,CAML
2164,Formvor rufa LSUMZ37916,terminal,0.09,0.70244,0.128124822,CAML
2165,  ,internal,0.251335,0.183135,1.372402872,CAML
2166,Formvor rufa FMNH392619,terminal,0.341335,0.885575,0.385438839,CAML
2167,  ,internal,0.232265,0.157515,1.474557979,CAML
2168,  ,internal,1.213012,2.268982,0.534606268,CAML
2169,Stymph acuti CPRB146,terminal,1.708043,2.928299,0.583288455,CAML
2170,Formvor grasau MCP3163,terminal,1.708043,2.928299,0.583288455,CAML
2171,  ,internal,0.078568,0.383773,0.204725189,CAML
2172,  ,internal,1.701346,0.294063,5.785651374,CAML
2173,  ,internal,0.409748,1.064571,0.384894948,CAML
2174,Formvor litto NC43,terminal,1.095756,0.260302,4.209556592,CAML
2175,Formvor litto MCPRBL141,terminal,1.095756,0.260302,4.209556592,CAML
2176,  ,internal,0.218547,0.376906,0.579844842,CAML
2177,Formvor serra MCPRBL184,terminal,0.33421,0.461336,0.724439454,CAML
2178,Formvor serra MZUSP85432,terminal,0.33421,0.461336,0.724439454,CAML
2179,  ,internal,0.980092,0.175872,5.57275746,CAML
2180,  ,internal,0.782355,0.933023,0.838516307,CAML
2181,Formvor melgas FMNH392854,terminal,0.866479,1.001952,0.864790928,CAML
2182,Formvor melgas LSU6675,terminal,0.866479,1.001952,0.864790928,CAML
2183,  ,internal,1.230179,0.568278,2.164748591,CAML
2184,  ,internal,1.801048,3.100475,0.580894218,CAML
2185,  ,internal,0.513441,1.217467,0.421728885,CAML
2186,Formvor erynot UFRJ318,terminal,1.171395,0.47821,2.449540997,CAML
2187,Formvor erynot UFRJ315,terminal,1.171395,0.47821,2.449540997,CAML
2188,  ,internal,3.239751,5.409963,0.598849012,CAML
2189,  ,internal,1.173291,0.365343,3.211477981,CAML
2190,Myrrul iheri MZU96271,terminal,0.295922,1.275029,0.232090407,CAML
2191,Myrrul iheri LSU21213,terminal,0.295922,1.275029,0.232090407,CAML
