GENE,TYPE,ALPH,SQLN,P_A,P_C,P_G,P_T,P_CA,P_AG,P_TA,P_CG,P_TC,P_TG
684,default,0.438739,500,0.254342,0.173719,0.285241,0.286698,2.973073,1.000000,0.144061,0.075081,0.132806,0.198598
685,default,3.258880,500,0.266099,0.207148,0.186029,0.340724,4.787058,1.000000,0.107052,0.071246,0.175447,0.232632
686,default,0.910184,500,0.288102,0.190430,0.242815,0.278653,3.627894,1.000000,0.165251,0.098692,0.121782,0.229350
687,default,0.296211,500,0.313959,0.219179,0.210473,0.256388,3.499137,1.000000,0.092721,0.149750,0.152858,0.295900
688,default,2.541248,500,0.236105,0.200595,0.193184,0.370116,5.826547,1.000000,0.115456,0.110837,0.120282,0.260098
689,default,1.365310,500,0.257350,0.266225,0.276324,0.200101,9.748671,1.000000,0.117206,0.066460,0.159985,0.186022
690,default,1.604588,500,0.311911,0.282203,0.153809,0.252077,3.698317,1.000000,0.057718,0.160096,0.047333,0.336587
691,default,0.024929,500,0.251905,0.259430,0.216141,0.272524,8.550061,1.000000,0.113977,0.132989,0.070081,0.236445
692,default,2.656116,500,0.317414,0.206663,0.221807,0.254116,6.160206,1.000000,0.057747,0.050348,0.116465,0.416125
693,default,1.629768,500,0.241375,0.338527,0.193373,0.226725,6.149830,1.000000,0.081994,0.061711,0.116911,0.300467
694,default,1.377307,500,0.232873,0.222373,0.279255,0.265499,7.500945,1.000000,0.054160,0.105612,0.215123,0.330876
695,default,0.043481,500,0.341429,0.197227,0.203989,0.257354,6.009035,1.000000,0.066372,0.096258,0.224705,0.266863
696,default,0.456719,500,0.215200,0.197286,0.227818,0.359696,30.114998,1.000000,0.095621,0.064120,0.089243,0.315090
697,default,0.949378,500,0.293226,0.277558,0.144071,0.285146,5.246384,1.000000,0.110232,0.061633,0.090464,0.211798
698,default,0.059206,500,0.248043,0.195303,0.200439,0.356214,2.877195,1.000000,0.140149,0.116463,0.100612,0.277336
699,default,0.404242,500,0.275242,0.276536,0.220292,0.227930,3.674824,1.000000,0.076776,0.062878,0.086745,0.283515
700,default,0.285538,500,0.230618,0.240428,0.236801,0.292152,14.109832,1.000000,0.187038,0.061692,0.173669,0.283419
701,default,0.370660,500,0.243373,0.155910,0.229836,0.370881,4.251240,1.000000,0.105541,0.097103,0.137817,0.365818
702,default,2.784899,500,0.274155,0.225197,0.207492,0.293156,11.233007,1.000000,0.092514,0.036686,0.097427,0.411098
703,default,0.786917,500,0.328067,0.176520,0.229482,0.265931,10.380602,1.000000,0.129779,0.103046,0.067849,0.315738
704,default,0.201701,500,0.289918,0.173925,0.254200,0.281956,3.197296,1.000000,0.103733,0.134955,0.087518,0.279172
705,default,1.406727,500,0.269644,0.277178,0.209640,0.243538,2.672518,1.000000,0.082617,0.163670,0.098242,0.293541
706,default,0.218797,500,0.337440,0.225902,0.167739,0.268919,3.203463,1.000000,0.136069,0.137366,0.098672,0.251435
707,default,0.381777,500,0.311040,0.270464,0.170720,0.247776,8.580602,1.000000,0.076553,0.085795,0.166321,0.338814
708,default,1.191053,500,0.349788,0.171382,0.174596,0.304234,7.940567,1.000000,0.070666,0.161035,0.125025,0.304837
709,default,1.151838,500,0.272886,0.229604,0.209266,0.288244,19.335626,1.000000,0.034730,0.146011,0.202114,0.263980
710,default,0.646183,500,0.291493,0.244516,0.170075,0.293916,7.246393,1.000000,0.067775,0.055793,0.098875,0.348908
711,default,0.115626,500,0.344788,0.173557,0.237724,0.243931,9.562981,1.000000,0.101896,0.088515,0.151750,0.338932
712,default,0.126647,500,0.335607,0.204436,0.221341,0.238615,9.848521,1.000000,0.088732,0.081789,0.124895,0.294691
713,default,0.369153,500,0.279897,0.208537,0.248717,0.262850,10.875235,1.000000,0.043527,0.139335,0.216268,0.264120
714,default,0.017931,500,0.365727,0.185733,0.220215,0.228324,3.375260,1.000000,0.091069,0.128803,0.144492,0.288246
715,default,0.123029,500,0.276764,0.264469,0.227474,0.231293,3.983587,1.000000,0.155826,0.099085,0.141057,0.276563
716,default,2.380256,500,0.296947,0.221191,0.288225,0.193637,3.878954,1.000000,0.143108,0.066851,0.056663,0.320085
717,default,0.855242,500,0.276252,0.257207,0.224594,0.241947,2.378478,1.000000,0.121938,0.058721,0.022536,0.466407
718,default,0.008414,500,0.252307,0.239065,0.217722,0.290906,4.820509,1.000000,0.047014,0.174001,0.079757,0.276016
719,default,1.443252,500,0.323053,0.225438,0.221674,0.229836,2.673238,1.000000,0.058258,0.124622,0.212226,0.151457
720,default,0.703782,500,0.268331,0.195730,0.226137,0.309802,16.466817,1.000000,0.078930,0.041212,0.118835,0.375689
721,default,1.277539,500,0.326859,0.175603,0.278377,0.219160,2.708096,1.000000,0.117248,0.133536,0.190418,0.291843
722,default,1.169113,500,0.300708,0.180535,0.241869,0.276888,5.553656,1.000000,0.115650,0.088739,0.112771,0.251534
723,default,1.256408,500,0.254577,0.202016,0.263613,0.279794,3.172376,1.000000,0.099392,0.134604,0.085760,0.297124
724,default,0.935737,500,0.311719,0.121270,0.292166,0.274845,4.147655,1.000000,0.129278,0.160825,0.105017,0.232078
725,default,0.434016,500,0.296322,0.199907,0.287532,0.216239,4.404133,1.000000,0.134038,0.073408,0.161120,0.309167
726,default,0.448617,500,0.276710,0.213312,0.238593,0.271384,10.264962,1.000000,0.110921,0.066872,0.112769,0.302456
727,default,0.193392,500,0.323048,0.206214,0.205375,0.265363,2.255043,1.000000,0.119767,0.211033,0.073941,0.324776
728,default,0.828401,500,0.271356,0.237143,0.244423,0.247077,32.374790,1.000000,0.087578,0.074779,0.208459,0.343416
729,default,2.379978,500,0.253516,0.194164,0.202470,0.349850,6.937569,1.000000,0.051039,0.088620,0.066408,0.302934
730,default,0.412792,500,0.277321,0.263411,0.247136,0.212132,2.303112,1.000000,0.203417,0.134200,0.095378,0.231694
731,default,2.984108,500,0.261712,0.169199,0.260168,0.308922,20.532273,1.000000,0.099720,0.056707,0.093236,0.389104
732,default,0.206947,500,0.292036,0.235289,0.168472,0.304203,3.308444,1.000000,0.091966,0.115457,0.091353,0.352486
733,default,0.724834,500,0.290055,0.198565,0.249708,0.261673,7.430644,1.000000,0.061070,0.087460,0.129647,0.312410
734,default,2.291852,500,0.266889,0.208412,0.252532,0.272167,2.612834,1.000000,0.178834,0.095184,0.063611,0.280859
735,default,0.600845,500,0.274527,0.172372,0.264880,0.288221,5.166617,1.000000,0.098163,0.075224,0.106405,0.355313
736,default,1.454046,500,0.305456,0.188036,0.195095,0.311413,3.398948,1.000000,0.106558,0.142018,0.080704,0.326776
737,default,0.356703,500,0.271110,0.216501,0.188766,0.323622,3.367863,1.000000,0.083180,0.163611,0.077543,0.241736
738,default,0.374111,500,0.336808,0.192045,0.239706,0.231441,5.006012,1.000000,0.146621,0.062729,0.045121,0.342442
739,default,2.182765,500,0.272693,0.165684,0.169132,0.392491,3.823835,1.000000,0.110610,0.059801,0.031727,0.342067
740,default,1.108289,500,0.337712,0.195932,0.264689,0.201667,3.190953,1.000000,0.087128,0.112524,0.178758,0.271099
741,default,0.352041,500,0.294757,0.271451,0.211317,0.222476,6.044555,1.000000,0.150518,0.140151,0.086260,0.219186
742,default,1.175362,500,0.237718,0.310562,0.178951,0.272770,2.867812,1.000000,0.136823,0.061024,0.130920,0.316073
743,default,0.396701,500,0.281559,0.202960,0.241018,0.274463,4.362883,1.000000,0.088255,0.101950,0.125295,0.368309
744,default,2.433027,500,0.326242,0.207683,0.217215,0.248859,12.038929,1.000000,0.094109,0.194414,0.061939,0.347897
745,default,0.591753,500,0.341832,0.140459,0.237509,0.280199,5.156316,1.000000,0.053161,0.129956,0.156197,0.386619
746,default,0.310642,500,0.235577,0.224951,0.236724,0.302748,2.461502,1.000000,0.120953,0.107062,0.064885,0.260734
747,default,1.877639,500,0.350164,0.180779,0.222036,0.247021,4.353950,1.000000,0.224959,0.074698,0.126344,0.290501
748,default,0.573335,500,0.334745,0.153197,0.220942,0.291115,3.548898,1.000000,0.168981,0.047080,0.123626,0.219941
749,default,2.063191,500,0.258287,0.198315,0.233335,0.310063,10.003059,1.000000,0.081411,0.178299,0.117715,0.312353
750,default,0.629632,500,0.252879,0.170709,0.265700,0.310712,24.741798,1.000000,0.081453,0.212966,0.117477,0.189245
751,default,0.848904,500,0.368609,0.225144,0.159279,0.246969,6.202284,1.000000,0.084647,0.037500,0.149442,0.230780
752,default,0.616673,500,0.235347,0.223223,0.239602,0.301829,5.914223,1.000000,0.067549,0.110375,0.195941,0.305387
753,default,3.752215,500,0.280807,0.246300,0.278681,0.194211,3.164545,1.000000,0.090841,0.041543,0.030873,0.407887
754,default,0.887797,500,0.286193,0.246236,0.172657,0.294914,6.688233,1.000000,0.064779,0.088895,0.186574,0.359443
755,default,1.033683,500,0.262226,0.168662,0.309914,0.259198,8.897259,1.000000,0.091374,0.215877,0.115210,0.157250
756,default,0.144850,500,0.341424,0.190106,0.246949,0.221520,7.064579,1.000000,0.084214,0.088960,0.044151,0.456463
757,default,0.738111,500,0.318349,0.220170,0.200400,0.261082,7.759602,1.000000,0.120300,0.048534,0.112262,0.269616
758,default,0.966144,500,0.241555,0.238884,0.193020,0.326541,4.760588,1.000000,0.071581,0.079141,0.094774,0.468395
759,default,0.595862,500,0.271475,0.277768,0.213371,0.237386,19.268347,1.000000,0.064128,0.135484,0.125757,0.224912
760,default,0.073298,500,0.351872,0.209550,0.241191,0.197387,5.761820,1.000000,0.131250,0.090353,0.102978,0.428308
761,default,1.998265,500,0.246664,0.230326,0.238067,0.284943,8.750659,1.000000,0.108904,0.132718,0.098196,0.277112
762,default,1.037778,500,0.317269,0.222958,0.212353,0.247420,8.729358,1.000000,0.055474,0.107119,0.160686,0.374678
763,default,0.581940,500,0.233943,0.218320,0.159025,0.388712,4.508274,1.000000,0.116237,0.079670,0.061092,0.437490
764,default,0.448579,500,0.397412,0.223680,0.198912,0.179996,28.173369,1.000000,0.145793,0.155141,0.104083,0.301005
765,default,0.820134,500,0.308096,0.187741,0.147566,0.356597,5.456864,1.000000,0.127290,0.069347,0.119634,0.228365
766,default,2.131289,500,0.380182,0.204518,0.201463,0.213836,7.147211,1.000000,0.116458,0.079163,0.157977,0.253612
767,default,1.152618,500,0.286900,0.182396,0.284769,0.245935,2.048424,1.000000,0.154131,0.133083,0.081613,0.287143
768,default,1.639146,500,0.341042,0.172769,0.181596,0.304593,5.802644,1.000000,0.101096,0.132207,0.075721,0.231482
769,default,0.098947,500,0.263097,0.194355,0.225798,0.316749,5.958832,1.000000,0.112867,0.117403,0.082417,0.338558
770,default,0.280463,500,0.355769,0.181030,0.141517,0.321684,2.980657,1.000000,0.073564,0.083145,0.118937,0.243822
771,default,0.120337,500,0.296762,0.238408,0.164611,0.300220,6.010233,1.000000,0.085907,0.099856,0.185912,0.331325
772,default,1.210448,500,0.297716,0.171028,0.266468,0.264788,7.467832,1.000000,0.077451,0.055301,0.144727,0.312980
773,default,0.479380,500,0.293556,0.226768,0.230809,0.248866,4.679095,1.000000,0.086266,0.126104,0.196557,0.158474
774,default,1.374825,500,0.250472,0.278671,0.239303,0.231554,5.663671,1.000000,0.096805,0.060108,0.141335,0.196089
775,default,3.101810,500,0.310534,0.201303,0.213905,0.274257,5.511975,1.000000,0.044021,0.186914,0.143720,0.276352
776,default,0.881340,500,0.259344,0.290617,0.262549,0.187490,6.494988,1.000000,0.103623,0.113420,0.153410,0.274659
777,default,0.139603,500,0.246671,0.183355,0.295534,0.274440,7.025849,1.000000,0.072740,0.047791,0.213323,0.273343
778,default,0.105255,500,0.319170,0.208558,0.247763,0.224509,2.844656,1.000000,0.098777,0.057737,0.148597,0.329597
779,default,1.663942,500,0.318388,0.221532,0.207888,0.252192,6.514661,1.000000,0.230395,0.102600,0.144464,0.285988
780,default,0.917637,500,0.292480,0.270505,0.182062,0.254953,6.486528,1.000000,0.062193,0.088219,0.130138,0.351063
781,default,1.091137,500,0.290256,0.212471,0.160000,0.337273,5.541711,1.000000,0.143203,0.218579,0.084571,0.311224
782,default,1.155636,500,0.277033,0.208773,0.254849,0.259345,3.707959,1.000000,0.095438,0.116244,0.192451,0.297450
783,default,0.066011,500,0.234032,0.294681,0.252847,0.218439,6.414948,1.000000,0.074376,0.071928,0.123454,0.381195
784,default,2.968696,500,0.237734,0.224776,0.218674,0.318816,5.607534,1.000000,0.053267,0.070597,0.058222,0.297754
785,default,1.806621,500,0.320303,0.195503,0.230532,0.253662,2.247881,1.000000,0.093670,0.105595,0.126263,0.348475
786,default,1.560547,500,0.272508,0.201158,0.210487,0.315847,10.110415,1.000000,0.102761,0.129540,0.118879,0.227398
787,default,1.631094,500,0.308857,0.154248,0.243973,0.292922,2.483444,1.000000,0.092795,0.120721,0.149721,0.253434
788,default,1.316447,500,0.274148,0.228103,0.265343,0.232406,11.697087,1.000000,0.061149,0.078880,0.057653,0.496873
789,default,2.267639,500,0.261259,0.154194,0.279481,0.305066,26.918349,1.000000,0.053162,0.242274,0.076915,0.298584
790,default,1.359166,500,0.230056,0.248643,0.223158,0.298143,9.005237,1.000000,0.074217,0.097824,0.128091,0.431446
791,default,1.184958,500,0.234971,0.247242,0.241291,0.276495,3.254450,1.000000,0.090236,0.116645,0.124025,0.266008
792,default,0.518354,500,0.324566,0.203841,0.237015,0.234578,3.047370,1.000000,0.083081,0.198944,0.069442,0.336293
793,default,1.793352,500,0.294485,0.185709,0.267902,0.251904,3.194086,1.000000,0.070063,0.199930,0.084692,0.219167
794,default,1.409103,500,0.315719,0.177237,0.226825,0.280219,6.361301,1.000000,0.136321,0.062952,0.116998,0.214076
795,default,0.213373,500,0.358624,0.169437,0.199193,0.272746,5.501503,1.000000,0.057175,0.052398,0.117645,0.333962
796,default,0.080025,500,0.297834,0.196002,0.227629,0.278534,15.195023,1.000000,0.070969,0.111120,0.148634,0.294020
797,default,0.124161,500,0.324092,0.181561,0.262476,0.231872,3.040412,1.000000,0.048296,0.076248,0.087686,0.305957
798,default,0.756348,500,0.270935,0.202164,0.239713,0.287188,3.740977,1.000000,0.123530,0.036195,0.157892,0.324481
799,default,0.504378,500,0.308045,0.193246,0.220074,0.278635,3.956310,1.000000,0.041435,0.106101,0.132892,0.366167
800,default,0.184621,500,0.340396,0.216493,0.203993,0.239118,7.536910,1.000000,0.066552,0.058672,0.116821,0.409855
801,default,0.797929,500,0.286661,0.206626,0.259847,0.246866,7.333643,1.000000,0.082807,0.107103,0.122862,0.350806
802,default,0.706350,500,0.204125,0.238854,0.285763,0.271258,4.675768,1.000000,0.066016,0.077974,0.101883,0.286899
803,default,0.398329,500,0.294385,0.248657,0.215681,0.241278,15.014731,1.000000,0.168554,0.093691,0.050612,0.321051
804,default,0.245153,500,0.313538,0.189587,0.267861,0.229014,5.201391,1.000000,0.053821,0.138211,0.137977,0.254106
805,default,0.454059,500,0.276669,0.261334,0.222332,0.239665,7.140987,1.000000,0.067333,0.088546,0.158381,0.368247
806,default,2.582518,500,0.230676,0.287414,0.263454,0.218456,9.561699,1.000000,0.083564,0.140715,0.183491,0.173766
807,default,0.568384,500,0.277330,0.180845,0.206359,0.335466,4.374138,1.000000,0.069780,0.062145,0.080497,0.357391
808,default,1.520195,500,0.362670,0.200770,0.243367,0.193194,4.396426,1.000000,0.132196,0.055243,0.089319,0.276174
809,default,0.368176,500,0.298806,0.236039,0.214533,0.250621,8.163325,1.000000,0.083800,0.077922,0.067232,0.254478
810,default,0.478431,500,0.231295,0.235497,0.233926,0.299282,2.479813,1.000000,0.092795,0.088339,0.118633,0.311090
811,default,0.946398,500,0.302032,0.180533,0.246604,0.270831,3.233841,1.000000,0.124787,0.076204,0.103334,0.324523
812,default,1.596902,500,0.241007,0.247766,0.179400,0.331827,35.578144,1.000000,0.092335,0.089848,0.063997,0.232004
813,default,0.750536,500,0.340354,0.223028,0.219585,0.217033,6.757131,1.000000,0.124053,0.094806,0.109219,0.238104
814,default,1.911032,500,0.278128,0.249834,0.268715,0.203323,2.300864,1.000000,0.086879,0.110391,0.142723,0.289118
815,default,0.092099,500,0.298219,0.263362,0.255884,0.182535,4.242799,1.000000,0.075376,0.072431,0.109448,0.423471
816,default,0.884099,500,0.285199,0.320128,0.229564,0.165109,11.294732,1.000000,0.057304,0.101137,0.141970,0.341293
817,default,0.582884,500,0.327185,0.181548,0.178468,0.312798,3.934722,1.000000,0.085008,0.109982,0.123413,0.267450
818,default,0.932272,500,0.325478,0.229478,0.190707,0.254337,14.137262,1.000000,0.039174,0.100980,0.052798,0.345619
819,default,3.461952,500,0.317345,0.174086,0.212671,0.295898,10.403990,1.000000,0.080941,0.143343,0.090915,0.297870
820,default,0.110671,500,0.242460,0.199821,0.284780,0.272939,7.316510,1.000000,0.150858,0.070053,0.155663,0.287086
821,default,0.405235,500,0.340295,0.214054,0.208336,0.237316,10.074201,1.000000,0.078579,0.142574,0.152388,0.246905
822,default,1.119469,500,0.231080,0.152899,0.222219,0.393802,6.806190,1.000000,0.073602,0.121914,0.094003,0.264476
823,default,0.294697,500,0.376198,0.200756,0.159641,0.263406,3.223905,1.000000,0.064205,0.133577,0.166312,0.224925
824,default,0.807224,500,0.330130,0.240704,0.220564,0.208603,3.313484,1.000000,0.065111,0.094565,0.195808,0.292015
825,default,1.139961,500,0.317683,0.228389,0.185412,0.268515,12.722554,1.000000,0.043412,0.145146,0.170087,0.243696
826,default,0.866202,500,0.270173,0.253671,0.212640,0.263516,26.515793,1.000000,0.114087,0.115223,0.167467,0.298064
827,default,0.485418,500,0.299522,0.219764,0.236509,0.244205,7.072962,1.000000,0.066127,0.056506,0.170637,0.387894
828,default,0.563527,500,0.319338,0.200665,0.232555,0.247442,3.613071,1.000000,0.140532,0.043550,0.138152,0.303279
829,default,1.677928,500,0.324935,0.131938,0.239015,0.304113,2.980864,1.000000,0.109926,0.128570,0.198704,0.232839
830,default,0.497316,500,0.291611,0.205088,0.240039,0.263262,3.905697,1.000000,0.134046,0.143658,0.086517,0.408798
831,default,0.590429,500,0.285593,0.293356,0.203743,0.217308,12.401984,1.000000,0.087994,0.101751,0.083790,0.289699
832,default,0.309200,500,0.211491,0.152320,0.279415,0.356774,2.550122,1.000000,0.141026,0.173623,0.139064,0.176270
833,default,1.476210,500,0.350314,0.189016,0.170370,0.290300,2.136022,1.000000,0.094671,0.098871,0.111717,0.362123
834,default,0.586359,500,0.354123,0.209997,0.212229,0.223651,12.321127,1.000000,0.136047,0.104130,0.137446,0.266406
835,default,1.421726,500,0.331615,0.222505,0.236550,0.209329,5.001303,1.000000,0.095269,0.072606,0.126104,0.338417
836,default,0.506391,500,0.234640,0.207988,0.240713,0.316659,5.571620,1.000000,0.091048,0.130197,0.097346,0.249583
837,default,1.564059,500,0.276130,0.204879,0.241596,0.277395,3.755989,1.000000,0.059593,0.076862,0.102129,0.269846
838,default,0.019436,500,0.376677,0.210916,0.151502,0.260904,4.810578,1.000000,0.091428,0.065601,0.116729,0.421882
839,default,0.072429,500,0.358116,0.219324,0.256887,0.165672,5.427253,1.000000,0.071595,0.117067,0.155775,0.326274
840,default,0.941689,500,0.312466,0.209818,0.236359,0.241357,1.675661,1.000000,0.072479,0.114939,0.135648,0.243402
841,default,0.030038,500,0.294654,0.180403,0.198245,0.326698,9.093526,1.000000,0.142328,0.088615,0.183823,0.286926
842,default,1.390154,500,0.294679,0.212337,0.193208,0.299776,9.741370,1.000000,0.093381,0.098431,0.098616,0.369807
843,default,0.153933,500,0.293199,0.185798,0.268916,0.252087,8.035838,1.000000,0.078656,0.119858,0.130524,0.304715
844,default,0.242504,500,0.282203,0.238657,0.233693,0.245447,14.515431,1.000000,0.035499,0.122560,0.074414,0.338712
845,default,0.148503,500,0.295986,0.236983,0.213687,0.253345,4.493498,1.000000,0.045988,0.060142,0.070979,0.406301
846,default,1.465074,500,0.271546,0.208846,0.256071,0.263538,3.991682,1.000000,0.084460,0.060342,0.050094,0.370377
847,default,0.146356,500,0.313471,0.218337,0.279279,0.188913,4.162071,1.000000,0.173218,0.084339,0.149385,0.280178
848,default,0.004184,500,0.287586,0.181090,0.230256,0.301068,15.027974,1.000000,0.159134,0.063237,0.120148,0.226467
849,default,0.551205,500,0.306849,0.220189,0.219891,0.253071,8.196103,1.000000,0.044459,0.099401,0.072603,0.237618
850,default,0.077619,500,0.307234,0.243397,0.223796,0.225573,21.202716,1.000000,0.156204,0.049521,0.098333,0.260239
851,default,1.262472,500,0.294075,0.205889,0.254859,0.245177,6.421148,1.000000,0.067340,0.064355,0.094272,0.256289
852,default,0.239140,500,0.228668,0.286393,0.215332,0.269608,10.859955,1.000000,0.091554,0.079743,0.154490,0.324721
853,default,0.118389,500,0.289373,0.197852,0.230067,0.282708,5.710950,1.000000,0.076553,0.060176,0.075521,0.414110
854,default,0.108790,500,0.225580,0.201409,0.241758,0.331252,5.402265,1.000000,0.116448,0.052010,0.222003,0.354378
855,default,0.115128,500,0.259288,0.277319,0.240254,0.223138,9.798319,1.000000,0.111604,0.253198,0.109416,0.227031
856,default,0.737171,500,0.323075,0.214608,0.259839,0.202478,8.712823,1.000000,0.128892,0.059878,0.114448,0.390261
857,default,0.012646,500,0.307151,0.241141,0.237071,0.214637,16.476136,1.000000,0.050357,0.070529,0.202709,0.330341
858,default,0.034552,500,0.303751,0.165966,0.201056,0.329227,4.701941,1.000000,0.034196,0.064881,0.269398,0.199152
859,default,0.808433,500,0.289275,0.237868,0.304663,0.168194,6.067357,1.000000,0.078459,0.153006,0.121513,0.257360
860,default,1.269157,500,0.346587,0.200714,0.185349,0.267351,23.336826,1.000000,0.097614,0.104708,0.086858,0.252088
861,default,2.171464,500,0.215586,0.247583,0.214918,0.321913,10.025630,1.000000,0.086237,0.103659,0.115488,0.252280
862,default,0.337358,500,0.232485,0.252745,0.207609,0.307161,40.009209,1.000000,0.092261,0.068458,0.223858,0.208399
863,default,0.232881,500,0.264702,0.260818,0.234033,0.240447,11.425290,1.000000,0.045224,0.139859,0.190283,0.215215
864,default,1.432896,500,0.255007,0.204797,0.302603,0.237594,4.886539,1.000000,0.065050,0.154359,0.084805,0.286050
865,default,0.044574,500,0.311035,0.217139,0.207108,0.264718,1.571025,1.000000,0.110510,0.044649,0.080960,0.330860
866,default,0.346194,500,0.319895,0.196860,0.156328,0.326917,3.291341,1.000000,0.065201,0.092630,0.130404,0.294080
867,default,0.145725,500,0.301282,0.260625,0.237918,0.200175,2.873492,1.000000,0.052837,0.129959,0.145130,0.188016
868,default,0.483335,500,0.311921,0.215927,0.229392,0.242761,4.105475,1.000000,0.187488,0.109824,0.083017,0.295708
869,default,0.029400,500,0.236186,0.199903,0.279498,0.284412,7.984141,1.000000,0.092108,0.036154,0.102239,0.301868
870,default,0.825592,500,0.335165,0.201419,0.226933,0.236483,2.028455,1.000000,0.092353,0.116247,0.042719,0.384941
871,default,0.147490,500,0.358990,0.194500,0.201093,0.245417,6.635304,1.000000,0.089980,0.210621,0.165404,0.170357
872,default,0.266557,500,0.246361,0.229972,0.177645,0.346022,2.995592,1.000000,0.092223,0.077894,0.081546,0.285579
873,default,0.184700,500,0.335705,0.156815,0.247436,0.260044,9.082750,1.000000,0.078147,0.091664,0.126026,0.321475
874,default,0.063268,500,0.287871,0.228680,0.188572,0.294877,15.447100,1.000000,0.041233,0.075830,0.163239,0.314291
875,default,0.610998,500,0.280924,0.188997,0.271293,0.258786,2.971981,1.000000,0.072995,0.076694,0.091666,0.237340
876,default,1.288770,500,0.231863,0.316923,0.183821,0.267394,2.321927,1.000000,0.026028,0.087649,0.089415,0.383372
877,default,0.497145,500,0.300557,0.215185,0.207733,0.276525,4.573492,1.000000,0.093639,0.115297,0.183255,0.302909
878,default,1.001182,500,0.296455,0.146292,0.258296,0.298958,4.758126,1.000000,0.112772,0.046233,0.095966,0.295565
879,default,2.474424,500,0.312933,0.180344,0.193050,0.313673,10.712253,1.000000,0.082192,0.034231,0.136437,0.276746
880,default,0.690550,500,0.280257,0.198925,0.194159,0.326660,3.226645,1.000000,0.058050,0.117260,0.192816,0.248382
881,default,1.741563,500,0.293766,0.214707,0.191804,0.299723,4.852552,1.000000,0.116636,0.047207,0.133409,0.323022
882,default,0.019931,500,0.251441,0.211109,0.292908,0.244542,13.275738,1.000000,0.132889,0.151235,0.114443,0.235058
883,default,1.614138,500,0.296561,0.196320,0.262006,0.245114,4.361202,1.000000,0.130743,0.119881,0.139956,0.334614
884,default,0.210064,500,0.333399,0.171472,0.180866,0.314262,9.963964,1.000000,0.064385,0.125103,0.151623,0.270126
885,default,0.031260,500,0.347613,0.245428,0.226564,0.180395,4.504193,1.000000,0.084066,0.126775,0.225895,0.216412
886,default,0.324067,500,0.395186,0.214789,0.161284,0.228740,5.349394,1.000000,0.129766,0.130623,0.214735,0.245104
887,default,0.470793,500,0.269479,0.232162,0.266551,0.231808,4.317570,1.000000,0.134058,0.110662,0.087466,0.329085
888,default,0.339352,500,0.278088,0.153115,0.284490,0.284308,7.172406,1.000000,0.098045,0.084486,0.222481,0.232347
889,default,0.692243,500,0.344082,0.282357,0.195486,0.178075,4.800668,1.000000,0.096667,0.031007,0.152900,0.391768
890,default,1.228198,500,0.274579,0.179841,0.232074,0.313506,13.669110,1.000000,0.091490,0.157351,0.150646,0.300694
891,default,0.975595,500,0.328975,0.209967,0.212500,0.248558,6.494981,1.000000,0.066915,0.041655,0.135471,0.379707
892,default,0.460390,500,0.348068,0.190833,0.195463,0.265637,10.108835,1.000000,0.020657,0.093581,0.133635,0.404091
893,default,0.004537,500,0.304900,0.190765,0.226191,0.278144,8.436967,1.000000,0.154418,0.088291,0.205404,0.144640
894,default,1.331227,500,0.410538,0.181197,0.235848,0.172417,6.354919,1.000000,0.092132,0.095097,0.117505,0.324973
895,default,0.121252,500,0.283705,0.210045,0.274218,0.232031,7.144170,1.000000,0.080639,0.065383,0.144711,0.334266
896,default,0.381234,500,0.223196,0.198749,0.190169,0.387886,8.631463,1.000000,0.185894,0.055516,0.068351,0.268669
897,default,1.789661,500,0.269492,0.252251,0.195229,0.283028,5.544522,1.000000,0.098985,0.119242,0.119242,0.331874
898,default,0.255410,500,0.304972,0.156706,0.252756,0.285566,2.139221,1.000000,0.097142,0.052429,0.038564,0.325093
899,default,0.697691,500,0.298141,0.230580,0.218281,0.252999,2.602364,1.000000,0.069923,0.206439,0.147283,0.208260
900,default,0.584616,500,0.244936,0.260813,0.219439,0.274813,9.081981,1.000000,0.051474,0.084554,0.115832,0.309906
901,default,0.128532,500,0.227474,0.211986,0.290935,0.269606,3.990801,1.000000,0.178668,0.072229,0.071321,0.345982
902,default,0.542926,500,0.265820,0.256739,0.213667,0.263773,8.334172,1.000000,0.124081,0.050348,0.122533,0.239647
903,default,1.745611,500,0.245110,0.225195,0.214560,0.315135,9.667564,1.000000,0.099027,0.092269,0.077290,0.385825
904,default,0.235460,500,0.311755,0.191587,0.222089,0.274570,5.522546,1.000000,0.161686,0.127612,0.086724,0.216821
905,default,0.982040,500,0.330093,0.256705,0.199792,0.213411,2.803263,1.000000,0.068607,0.215464,0.086841,0.235993
906,default,1.157629,500,0.349142,0.186422,0.182755,0.281681,15.294837,1.000000,0.088752,0.113281,0.153720,0.222905
907,default,0.808006,500,0.337297,0.189766,0.178129,0.294808,6.988418,1.000000,0.124719,0.033710,0.109817,0.376976
908,default,2.294969,500,0.239087,0.273730,0.208826,0.278357,3.784322,1.000000,0.134512,0.076458,0.170449,0.262478
909,default,0.364207,500,0.285833,0.249793,0.212560,0.251814,6.744217,1.000000,0.208476,0.106904,0.132265,0.347628
910,default,1.182553,500,0.332413,0.223924,0.226240,0.217423,7.898478,1.000000,0.069609,0.113471,0.054317,0.375618
911,default,0.392855,500,0.339662,0.159097,0.297523,0.203717,14.770585,1.000000,0.054520,0.089009,0.084797,0.343784
